dataset,bundle_id,true_indice,true_option_char,baseline_prediction,two_stage_prediction,baseline_hit,two_stage_hit,baseline_to_two_stage,candidate_set_same,candidate_overlap_count,stage1_evidence_present,stage1_proxy_prediction,stage1_proxy_hit,stage1_to_stage2,stage1_signals_used,stage1_correct_unique_signals,stage1_wrong_unique_signals,two_stage_confidence,input_indices,baseline_candidate_indices,two_stage_candidate_indices,two_stage_reasoning,input_str,two_stage_target_str
pog_dense,5811,370,D,E,A,0,0,both_fail,False,1,True,A,0,both_fail,bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,,bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[30641, 17939]","[26309, 5991, 14371, 370, 7755, 23897, 30575, 29810, 13122, 18888]","[26310, 5992, 14372, 370, 7756, 23899, 30576, 29811, 13123, 18889]","The partial outfit consists of a beret and a wool coat, which are classic autumn/winter items. Option A (Chelsea boots) is a highly complementary footwear choice for this style, supported by the highest BI co-occurrence count (4) and the highest LightGCN similarity score (0.9858).",1. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; 2. 九月陌墨 2019春秋新款女装中长休闲毛呢外套女 韩版宽松呢子大衣,A. 切尔西短靴女2018新款平底皮鞋子马丁靴子女2019春款韩版春秋单靴; B. MALI/2019夏装新款莫代尔简约基础款纯色T恤衫套头短袖内搭上衣女; C. 凉鞋女2019春新款黑色包头一字扣带绒面百搭细跟单鞋性感高跟女鞋; D. 毛边破洞牛仔裤女2018冬新款气质显瘦直筒裤宽松休闲九分乞丐裤8; E. 【现货】梅子熟了 文艺清新高领毛衣复古chic麻花针织上衣女秋冬; F. 小瑞靓包圆扣饭盒水桶包包女2018新款时尚斜挎包女手提包单肩小包; G. 诗歌兰女鞋2018秋冬新款绵羊皮尖头细跟短靴女欧货时尚真皮高跟鞋; H. 秋装女2018新款领子拼牛仔泰迪熊仿羊羔毛短外套毛毛上衣韩版宽松; I. MG小象港味复古连衣裙中长款女装秋冬新款宽松蝴蝶结长袖气质裙子; J. 谷家 春季新款加绒加厚短款女装外套 保暖牛仔上衣
pog_dense,6256,3296,A,A,A,1,1,both_success,True,10,True,D,0,fail_to_success,ui_signal,,ui_signal,medium,"[8553, 10484]","[3296, 30666, 22241, 831, 13470, 9078, 9124, 29189, 28818, 5307]","[3296, 30666, 22241, 831, 13470, 9078, 9124, 29189, 28818, 5307]","The partial outfit consists of a pleated skirt and boots, which are feminine fashion items. Option A (a minimalist shoulder bag) is a highly compatible accessory for this outfit. While Option D has a UI signal, it is a pair of jeans, which is redundant and stylistically conflicting with the existing pleated skirt in the bundle. Option A is the most logical stylistic completion.",1. 步履不停规则下摆设计松紧腰百褶裙 41642; 2. 靴子女2018新款秋冬chic马丁靴女英伦风短靴学生平底韩版复古百搭,A. 【南风】黑色极简小方包2018新款时尚简约女包单肩包斜挎包小包包; B. 九月陌墨 2019夏季新款女装韩版连帽牛仔连衣裙女 中长休闲百搭; C. BJHG夏季欧美街头纯色宽松立体多口袋工装短裤潮男休闲运动五分裤; D. AMBOSC 2018冬季新品 复古高腰丹宁色经典设计卷边阔腿直筒牛仔裤; E. 【备用】ASSC 新款时尚潮流 杨幂 权志龙同款鸭舌帽 棒球帽; F. edacity超火裤子女 百搭2018秋冬新款韩版显瘦直筒紧身小脚牛仔裤; G. 首瑞正品玫瑰金女士手表女真皮带女表防水时尚款女潮流休闲石英表; H. 韩版糖果色可爱不对称马卡龙色耳钉女飞机小马小熊蝴蝶结星星耳环; I. 小狍2018新款可爱甜美粉色独角兽加绒字母印花卫衣女长袖学生; J. MG小象夹克女长袖秋季外套宽松bf风帅气外衣2018新款学生短款上衣
pog_dense,6358,19488,J,A,J,0,1,fail_to_success,False,5,True,D,0,fail_to_success,ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,"[9115, 22754]","[18856, 309, 23968, 23058, 23787, 26059, 10555, 6796, 12495, 19488]","[18856, 309, 23969, 23059, 23787, 26059, 10556, 6797, 12496, 19488]","The partial outfit consists of a fashion watch and retro-style loafers. Option J (a stylish chain shoulder bag) complements this outfit well, and it has the highest BI LightGCN similarity score (0.821), suggesting it is frequently associated with similar fashion items in the training data.",1. 宾派星空皮带手表女时尚潮流女士手表防水时尚款女2019新款石英表; 2. 西遇女鞋2018新款珍珠漆皮休闲小皮鞋平底复古乐福鞋女一脚蹬单鞋,A. Micocah 包包女 斜挎包 小方包2019新款 单肩手提包简约ins超火; B. 陌上猫原创美国14K包金珍珠耳环短款圈圈耳钩简约防过敏耳饰品; C. 马丁靴女2018冬新款真皮平底短靴粗跟加绒毛毛女靴子ins网红女鞋; D. 玛玛绨2019夏季新款时尚条杠运动休闲裤女宽松拼接网纱束脚哈伦裤; E. JOYDIVISION 戴妃包：Diana 真皮优雅手拿包 知性简约女包 手工; F. MOCO半袖运动棒球领 立领收腰 拉链刺绣连衣裙MA171DRS125 摩安珂; G. Levi's李维斯女鞋子夏季新款牛仔帆布鞋女士板鞋懒人一脚蹬女布鞋; H. 老板一米六港味复古机车外套女秋冬bf风百搭中长加厚麂皮绒夹克潮; I. 2018秋冬季新款修身木耳边针织衫毛衣女套头长袖短款紧身打底上衣; J. 小瑞靓包纯色锁扣小方包包女2018新款欧美时尚斜挎链条包单肩小包
pog_dense,6455,4402,I,I,B,1,0,success_to_fail,False,5,True,B,0,both_fail,ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[21010, 30641]","[22469, 6294, 6458, 27897, 28841, 1165, 15524, 14075, 4402, 15477]","[22469, 6294, 6457, 27897, 28840, 1165, 15523, 14074, 4402, 15476]","Candidate B has a significantly higher UI co-occurrence signal (9) compared to all other options, which have 0. This indicates a strong historical pattern of users interacting with this item alongside the items in the partial outfit.",1. 宿本 赫本复古裙高腰2019夏装新款蕾丝连衣裙高领长袖中长款女; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 雅痞制噪 日系秋冬复古束脚裤牛仔裤男宽松街头九分裤哈伦裤潮牌; B. MG小象网纱连衣裙2019新款女装夏装中长款初恋裙学生超仙气质裙子; C. 韩都衣舍娜扎明星同款2018春装新款长袖条纹收腰连衣裙女JN7635埕; D. 糖力 夏装新款欧美女装爱心印花斜肩荷叶边连衣裙显瘦A字裙; E. 诺里 粉色小清新网纱刺绣公主裙成年欧根纱超仙吊带连衣裙女夏; F. 樱花粉色碎花蛋糕裙连衣裙长袖春装2018新款女长裙韩版层叠荷叶边; G. 亚麻裤男夏季薄款休闲裤大码麻料裤子夏裤宽松棉麻长裤松紧腰男裤; H. 伊芙丽夏季新款韩版女装复古气质裙子红色v领短袖连衣裙; I. 也桃 日系韩版气质原创心形耳环饰品925银耳钉无耳洞耳夹可爱甜美; J. 【S】2018夏季新蝴蝶结系带领亮片刺绣花朵修身荷叶摆连衣裙
pog_dense,6475,29744,J,J,I,1,0,success_to_fail,False,4,True,I,0,both_fail,metadata_fit|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_signal|ui_lightgcn_similarity,high,"[7653, 1912]","[5480, 3306, 22169, 12863, 8615, 14622, 18520, 26948, 14965, 29744]","[5481, 3306, 22170, 12864, 8615, 14623, 18521, 26949, 14965, 29744]","The partial outfit consists of summer-themed items (sandals and a floral chiffon dress). Option I (a vacation-style floral sleeveless dress) is highly compatible with the existing summer/vacation aesthetic. Furthermore, it has the highest BI and UI lightGCN similarity scores and a positive UI signal, indicating strong co-occurrence in user data.",1. Marie Claire夏季镶钻凉鞋海边粗跟度假丁字丝缎水钻平底MC仙女鞋; 2. 2018新款夏chic中长款碎花显瘦超仙女温柔裙子稍少女心雪纺连衣裙,A. 毛毛鞋女2018秋冬新款韩版尖头棉鞋高跟鞋加绒小皮鞋兔毛粗跟单鞋; B. 春秋装女2019新款高冷范女装气质修身包臀酒红色针织连衣裙女卫衣; C. 凯莉包女2019新款姚晨苏明玉朱丽同款手提包迷你小包包牛皮斜挎包; D. 矮个子名媛收腰斗篷外套女装秋冬2018新款加厚小个子毛呢大衣短款; E. NOTHOMME日系潮牌假两件纯色衬衫男款简约衬衣街头嘻哈; F. 针织纯色打底衫+V领无袖连衣裙两件套裙子; G. 森宿2018冬九分阔腿腿文艺纯色显瘦复古灯芯绒休闲裤女; H. A7seven 马海毛麻花套头毛衣女秋冬2019新款韩版学生长袖针织衫潮; I. 林珊珊2019新款度假风文艺清新印花无袖吊带裙夏; J. 蝴蝶结仿珍珠耳线耳环女长款吊坠气质韩国简约个性小清新耳坠耳钉
pog_dense,6488,12038,A,D,A,0,1,fail_to_success,False,6,True,F,0,fail_to_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[16462, 16598]","[12038, 25436, 16142, 15841, 12701, 19572, 16305, 23221, 398, 27413]","[12038, 25437, 16142, 15841, 12701, 19573, 16305, 23222, 398, 27414]","Option A is the only candidate with positive bundle co-occurrence signals (5 occurrences) in the retrieved evidence, indicating it is frequently paired with items similar to the partial outfit provided.",1. 小优家包包女2019新款宽带斜挎包女包撞色小方包上新小包包单肩包; 2. MG小象黑色打底裤女秋冬2018新款外穿紧身小脚裤学生ulzzang裤子,A. 韩版平底雪地靴女2018新款chic厚底网红短靴冬兔毛棉鞋短筒毛毛鞋; B. 羊绒卫衣女2018秋冬新款宽松套头高端羊毛双面呢连帽毛呢上衣外套; C. 范思蓝恩条纹雪纺衬衫女长袖春装上衣2018新款韩范V领蝴蝶结衬衣; D. 耳环韩国气质短款清新雏菊花朵猫眼石圆环小耳坠百搭耳钉女耳饰品; E. 凡舒的店 阔腿热裤女夏百搭宽松水洗做旧抓痕卷边牛仔短裤裤子潮; F. Mostaza|微白城市|可以搭配你所有毛衣秋冬针织中长直筒半身裙女#; G. 百丽单鞋女婚鞋新商场同款方型钻细高跟仙女风通勤鞋BVA03CQ8; H. MG小象粉色加厚棉衣女冬季新款中长款连帽棉袄复古拼接学生棉服潮; I. 回力男鞋帆布鞋黑色经典款情侣高帮鞋百搭韩版平底学生潮鞋子秋季; J. NOTHOMME潮牌工装束脚裤男款多口袋小脚裤运动慢跑裤街头嘻哈
pog_dense,6542,4871,C,A,A,0,0,both_fail,True,10,True,,,,ui_signal,,,medium,"[24968, 30967]","[26040, 13286, 4871, 10944, 17822, 6855, 838, 30277, 9429, 23118]","[26040, 13286, 4871, 10944, 17822, 6855, 838, 30277, 9429, 23118]","The partial outfit consists of elegant, feminine accessories (HEFANG earrings and a DW watch). Option A (a stylish chain bag) is a classic accessory that complements this refined, urban-chic aesthetic. Additionally, Option A has a positive UI overlap signal, suggesting it is frequently purchased by users who also interact with items in this style category.",1. HEFANG Jewelry/何方珠宝霁雨耳环 925纯银女长款流苏超仙耳坠; 2. Danielwellington 丹尼尔惠灵顿dw手表女32mm金属编织女表,A. 小包包女2019上新款潮韩版质感菱格链条包百搭单肩斜挎网红小黑包; B. Nancycavally小景家冬新款女ins羊毛哈伦裤九分萝卜裤休闲裤子潮; C. 邑品灯笼裙2018秋装女士新款七分袖裙子拼接宽松黑白条纹连衣裙潮; D. 海边度假大容量沙滩包草编包单肩包大包编织包花朵手拎包女包; E. 尖头毛毛鞋女冬外穿高跟鞋秋冬2018新款加绒保暖兔毛百搭粗跟单鞋; F. 泰国仙仙女港味连衣裙裸色蕾丝拼接背带复古旅游度假沙滩流苏长裙; G. 2019新款春韩版ulzzang学生松糕百搭休闲网红厚底ins运动老爹鞋女; H. 花吉K610潮流复古灯芯绒阔腿裤 女显瘦直筒休闲裤女裤0129; I. 显脸瘦适合圆脸的韩国圈圈长款水钻流苏气质百搭个性纯银耳环耳坠; J. 2件7折女鞋真皮厚底松糕老爹鞋女2019春新款运动鞋百搭增高休闲鞋
pog_dense,6578,23763,D,D,D,1,1,both_success,True,10,True,D,1,both_success,metadata_fit|bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_lightgcn_similarity,ui_signal|embedding_similarity|bi_lightgcn_similarity,medium,"[15228, 14598]","[7049, 23811, 12149, 23763, 413, 2478, 1302, 31202, 20813, 28913]","[7049, 23811, 12149, 23763, 413, 2478, 1302, 31202, 20813, 28913]","The partial outfit consists of a bag and a skirt. Option D (a beret) is a complementary accessory that frequently co-occurs with such outfits (BI co-occurrence: 2) and has a high lightgcn similarity score, making it a strong candidate for completing the look.",1. 小瑞靓包拼色菱格包包女2019新款简约百搭斜挎包单肩包小包包女包; 2. 爱爱丸风琴百褶裙半身裙女 2018冬装新款短款韩版显瘦百搭a字呢裙,A. 欧美名媛气质2019新款夏高端女装时尚复古腰封印花长袖衬衫连衣裙; B. K家后背抽绳衬衫女长袖2019春装新款宽松chic设计感衬衣心机上衣; C. 紧身牛仔裤女韩版显瘦蓝色春秋百搭铅笔裤女2018新款高腰小脚裤子; D. 皮边羊毛网红贝雷帽女秋冬季韩版日系百搭英伦画家帽黑色蓓蕾帽子; E. 函夏 手工复古黑色单肩包女 复古牛皮斜挎小方包迷你真皮手机包; F. 罗家RMOJUL 2018夏装女装新款 气质荷叶袖印花修身阔腿裤连体裤SW; G. 天美意秋新款牛皮平底小白鞋女鞋休闲鞋76026CM7; H. 一力米灰2018新款冬季粗跟加绒厚方头方扣欧美中跟网红毛毛单鞋女; I. BANANA BABY夏季新品经典格子大口袋半身裙A字裙显瘦短裙韩版; J. 原创佛珠8mm木兰花108颗白菩提子多圈款手串项链佛系清新手链包邮
pog_dense,6683,1573,I,I,A,1,0,success_to_fail,True,10,True,H,0,both_fail,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,medium,"[26783, 31161]","[556, 10210, 3342, 25760, 11926, 20654, 11147, 7217, 1573, 21748]","[556, 10210, 3342, 25760, 11926, 20654, 11147, 7217, 1573, 21748]","The outfit consists of an elegant fishtail dress and high-heeled sandals. Option A (STELLA LUNA high-heeled shoes) is the most stylistically consistent choice for completing an elegant, formal, or semi-formal outfit, and it has the highest bi_lightgcn_similarity score among the candidates.",1. 罗家RMOJUL 2018夏装女装新款 优雅纯色修身鱼尾裙连衣裙+斗篷SW; 2. 热风2018年夏季新款小清新粗跟女士凉鞋一字扣带高跟鞋女H56W8640,A. STELLA LUNA女鞋春夏时尚鞋子女细跟超高跟蝴蝶结单鞋SG333F01099; B. 真皮水貂毛厚底加绒豆豆女黑色冬款新品2018磨砂牛皮松糕底毛毛鞋; C. 玛玛绨2019夏装新款欧美印花休闲外穿宽松背心女雪纺无袖T恤上衣; D. 单鞋女2019春款高跟5cm细跟法式尖头网红气质百搭仙女晚晚鞋中跟; E. 初语帅气微弹牛仔裤女春秋季韩版显瘦小脚修身铅笔裤潮黑色长裤子; F. Ipanema拖鞋女外穿时尚人字拖鞋网红凉拖鞋平底沙滩鞋ins潮凉拖女; G. 超细手工编织拉菲草帽女夏韩国海边度假大檐沙滩帽子蝴蝶结遮阳帽; H. 秋冬装女2018新款韩版chic港风加绒加厚羊羔毛连帽千鸟格短款外套; I. 女包半月包潮牛皮圆环手提包月亮包包半圆斜挎包迷你小包女单肩包; J. 学院风小清新宽松连帽长颈鹿印花中长款外套女上衣春装休闲风衣女
pog_dense,6974,9239,F,F,D,1,0,success_to_fail,False,7,True,D,0,both_fail,bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,,bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[5600, 30641]","[11515, 7405, 22312, 9493, 18160, 9239, 20249, 1556, 21227, 12556]","[11515, 7405, 22312, 9493, 18161, 9239, 20250, 1556, 21227, 12557]","Candidate D has the highest BI co-occurrence (2) and UI overlap (1) with the existing bundle, indicating a strong historical association with the items in the partial outfit. It also shows a high BI LightGCN similarity score (0.9016), making it the most statistically supported choice.",1. 限时7.5折 女中长款2019冬杂花色全羊毛双面呢大衣外套; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. STACCATO/思加图秋季女单鞋粗高跟皮带扣女鞋9H507CM7; B. JHXC 韩版秋季薄款水洗黑色高腰紧身牛仔裤女修身小脚铅笔裤长裤; C. 原创草莓水桶包女2019新款 森系可爱夏天女包斜挎小包 斜跨包迷你; D. 小众ins超火包包女2019新款韩版春夏真皮女包小方包单肩斜跨小包; E. MG小象高腰阔腿裤牛仔短裤女夏2018新款韩版宽松显瘦休闲破洞热裤; F. ins马丁靴子女瘦瘦靴2018新款英伦韩版百搭冬季加绒休闲网红短靴; G. 珂卡芙短靴女2018冬季新款圆头平底短筒系带马丁靴女英伦风女靴; H. 原创森女部落梦里白帆工装裤百搭休闲裤高腰休闲裤2019新款春季系; I. AIMIGAO爱米高2018春季新款 尖头浅口细高跟单鞋套脚性感时装女鞋; J. 夏季网红同款耳环大圈圈韩国小圆环圆圈气质简约夸张个性欧美潮人
pog_dense,7059,1475,C,C,C,1,1,both_success,False,7,True,C,1,both_success,bi_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal,embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[17062, 13625]","[11400, 15856, 1475, 18627, 13647, 26321, 28394, 8875, 9381, 14554]","[11400, 15857, 1475, 18627, 13648, 26322, 28394, 8875, 9381, 14554]","The partial outfit consists of a dress and casual sneakers. Option C (a stylish shoulder bag) is a classic accessory to complete this outfit. Crucially, it has the highest BI co-occurrence signal (32) and a strong BI lightGCN similarity score (0.869), indicating it is frequently paired with similar items in fashion bundles.",1. 韩都衣舍2018韩版女装春装新款蕾丝纯色百搭连衣裙MY5216沐; 2. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501,A. omont蛋挞家 复古百搭修身翻领格子套头短袖衬衫女字母印花衬衣夏; B. 2018新款夏装复古小心机连衣裙女装夏季修身显瘦裙子冷淡风鱼尾裙; C. 锁扣小方包包女2019新款百搭时尚豆腐包box单肩斜挎小包/高质版; D. 松间原创18新款牛仔风双面羊毛大衣女冬连帽棉马甲两件套宽松收腰; E. 2018春夏装新款韩版中长款短袖条纹T恤裙女宽松两件套网纱连衣裙; F. 孑已 春季新款真皮低跟单鞋女 复古圆头漆皮一字扣玛丽珍女鞋; G. 绿猫纯手工皮雕包 迪士尼卡通小可爱手提包 植鞣皮真皮女包; H. 美国JeffreyCampbell秋冬新品棕红色欧美方头拉链粗高跟短靴子女; I. 维维米2018新款包包小猪包明星同款真皮女包单肩斜挎包女士链条包; J. 红色阔腿裤女雪纺休闲裤夏坠感裤子夏季直筒裤高腰宽松条纹运动裤
pog_dense,7158,17273,H,A,F,0,0,both_fail,False,7,True,F,0,both_fail,metadata_fit|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,metadata_fit|ui_lightgcn_similarity,high,"[15228, 26936]","[9255, 22359, 22460, 19589, 11284, 26284, 18447, 17273, 3812, 1479]","[9256, 22359, 22459, 19588, 11284, 26284, 18447, 17273, 3812, 1479]","Candidate F is the only option that shows a strong positive BI LightGCN similarity (0.805) and has a category match (both are bags/accessories), indicating it is highly compatible with the existing bag in the bundle. It also has a positive UI overlap signal.",1. 小瑞靓包拼色菱格包包女2019新款简约百搭斜挎包单肩包小包包女包; 2. 一力米灰2018秋冬季新款简约方头短筒显瘦弹力中跟粗跟马丁短靴女,A. 海盗船银饰项链女日韩个性雪花锁骨链简约百搭气质短款银项链饰品; B. 妖精的口袋ins心机裙子夏装2019新款宽松条纹蕾丝短袖连衣裙女; C. 复古中国风2019春装新款名媛刺绣开叉旗袍连衣裙修身女装中长款潮; D. OSEWAYA项链女原宿森系吊坠锁骨链日韩个性宇宙星星简约脖子饰品; E. 四喜白 chic风裤子高腰浅蓝色破洞毛边牛仔短裤夏装怪味少女裤子; F. KIZZME2019新款女包头层牛皮链条手拿包单肩多用斜挎多隔层信封包; G. JOYOUS大喜庆秋装2019新款高腰系绳九分裤子百搭宽松针织阔腿裤女; H. 明星私衣同款网红毛衣女2018新款韩版宽松软妹貂绒针织开衫外套; I. 九月陌墨 2019夏季新款女装娃娃领拼接高腰连衣裙 休闲显瘦a字; J. 碎花一字肩连体裤女夏温柔风高腰雪纺一字领九分裤连衣阔腿裤套装
pog_dense,7400,2368,A,A,A,1,1,both_success,False,3,True,A,1,both_success,bi_signal|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_signal|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,,high,"[127, 6919]","[2368, 3426, 8838, 9917, 13472, 6861, 1832, 23493, 11505, 10620]","[2368, 3426, 8839, 9918, 13473, 6862, 1832, 23494, 11506, 10621]","Option A has significantly higher co-occurrence signals (BI: 39, UI: 223) and a high LightGCN similarity score (0.975) compared to all other options, which have negligible or zero co-occurrence signals.",1. 【南风】车缝线链条包包女2019新款夏季时尚休闲女包单肩包斜挎包; 2. HATSUP轻奢设计师日系可爱草帽女小清新夏凹造型平顶帽拉菲草帽,A. STPY日韩白色滴油耳钉极简CHIC风复古气质百搭耳环镀真金S925手作; B. 港风复古包包女2019秋冬新款磨砂小方包韩版潮百搭少女单肩斜挎包; C. 艾特逆光女装夏季中长款黑色短袖t恤女2019新款宽松韩版学生上衣; D. 贝雷帽女秋冬韩版八角帽日系文艺复古帽子简约英伦画家帽蓓蕾帽子; E. MIXDEMIND觅定 学院风格子毛呢单排扣背带吊带长裙连衣裙女2018; F. Fion/菲安妮新款女包欧美时尚单肩斜挎包 牛皮锁扣纯色手提梯形包; G. 阿吉豆耳钉女气质韩国个性简约高级感耳环小众百搭2019新款潮网红; H. 简约小包包女2018秋冬新款韩版百搭时髦洋气包锁扣单肩斜跨手提包; I. LIN CHAO ZHANG 重工压皱 不规则显瘦半裙; J. RACE CHOICE秋冬新款高品质蜥蜴纹牛皮复古酒红色box豆腐包小方包
pog_dense,7417,27776,B,B,H,1,0,success_to_fail,False,6,True,H,0,both_fail,metadata_fit|ui_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,bi_lightgcn_similarity,ui_lightgcn_similarity,medium,"[19824, 12417]","[25459, 27776, 6297, 23774, 693, 6458, 21187, 27353, 6798, 6337]","[25460, 27776, 6297, 23774, 693, 6458, 21187, 27354, 6799, 6338]","Candidate H has a category match and positive UI co-occurrence signal, indicating it is a strong stylistic fit for the existing outfit (which already contains a bag). While candidate I also has positive signals, H is a more distinct fashion item that complements the 'chic' and 'ulzzang' aesthetic of the partial outfit.",1. 软妹板鞋女2019新款春季韩版ulzzang超火厚底百搭学院街拍小白鞋; 2. 小优家XIAOYOUBAG宽肩带水桶包女2019新款时尚百搭单肩斜挎包女包,A. 馨帮帮 2018港风复古撕边紧身裤牛仔裤女高腰显瘦长裤铅笔裤; B. 小宜定制 黑色打底裤女外穿秋季韩版高弹力紧身小脚裤显瘦铅笔裤; C. 韩版镂空罗马数字单钻手镯18k玫瑰金男女情侣手环钛钢彩金配饰品; D. 韩都衣舍2018春装新款女装系带打底裙仙女雪纺连衣裙MR7921汩; E. 原创森女部落国潮毛呢半身裙小个子a字裙高腰春季裙子2019新款女; F. 韩都衣舍2018新款女装春装宽松显瘦长袖打底T恤OU10484堯; G. 气质S925纯银四叶草珍珠耳钉女耳环日韩时尚超闪锆石防过敏耳饰品; H. 高级感包包女2019新款chic港风复古质感斜挎包洋气百搭网红小黑包; I. 粗跟方头浅口单鞋女2018春中跟英伦风网红ins小皮鞋女复古乐福鞋; J. 2018春装新款韩版学院风黑色宽松西装背带裤九分裤连体裤阔腿裤女
pog_dense,7466,15133,H,H,H,1,1,both_success,False,8,True,H,1,both_success,bi_signal|ui_signal|embedding_similarity|ui_lightgcn_similarity|bi_lightgcn_similarity,embedding_similarity|bi_lightgcn_similarity,ui_signal|ui_lightgcn_similarity,high,"[30641, 25576]","[28541, 8262, 5919, 19250, 4662, 19502, 21854, 15133, 21320, 7011]","[28541, 8262, 5919, 19251, 4662, 19502, 21855, 15133, 21320, 7011]","The partial outfit consists of a beret and a winter down jacket, which are winter items. Option H (winter snow boots) has the highest BI co-occurrence signal (2) and the highest bi_lightgcn_similarity (0.9726), making it the most logical and statistically supported choice to complete the winter outfit.",1. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; 2. 棉服女2018新款韩版宽松中长款加厚羽绒棉衣学生冬季面包ins外套,A. Fellala翡拉拉星星系列人造珍珠开口戒指女 时尚指环简约食指戒指; B. STELLA LUNA春夏新款牛反毛圆头露趾绕踝绑带女凉鞋; C. LAOGUI老鬼原创中国风小众腔调设计师扇子包女士包手拿晚宴包; D. 一字带扣凉鞋女夏简约露趾牛皮真皮粗跟高跟罗马女鞋夏天2018新款; E. 白色毛呢裤女春季九分2019新款宽松羊毛阔腿哈伦裤休闲小脚萝卜裤; F. 罗家RMOJUL 2018秋装女装新款 立领喇叭袖牛仔鱼尾长裙连衣裙SW; G. left lady 中长款修身显瘦蕾丝绣花连衣裙新款高端气质女装; H. 冬季保暖雪地靴女2018新款韩版学生百搭厚底棉鞋女靴加厚加绒短靴; I. 2019甜美vetiver衬衫女仙女范蝴蝶结粉色衬衣小清新可爱白上衣春; J. Jewelry 高保色S925银针气质超闪爱心耳环锆石小巧精致耳钉女韩国
pog_dense,7480,3387,C,A,A,0,0,both_fail,True,10,True,D,0,both_fail,bi_signal|ui_lightgcn_similarity|bi_lightgcn_similarity,,ui_lightgcn_similarity|bi_lightgcn_similarity,high,"[24847, 18015]","[26246, 9485, 3387, 7833, 22360, 23672, 7688, 17762, 21968, 16369]","[26246, 9485, 3387, 7833, 22360, 23672, 7688, 17762, 21968, 16369]","Candidate A (a stylish shoulder bag) has the highest BI co-occurrence signal (1) and the highest LightGCN embedding similarity (0.966) among the options, making it the most statistically likely item to complete an outfit consisting of earrings and high-heeled sandals.",1. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; 2. 天美意春季新款商场同款包头粗高跟尖头中空凉鞋女AR411AK8,A. 春夏小包包女士2019新款潮韩版时尚百搭单肩斜挎包女包手提包ins; B. 【五折专区】谧斯春款五分袖露肩一字领中袖娃娃衫泡泡袖上衣女夏; C. 林珊珊 2018秋装新款舒适宽松防晒小披肩外套气质杏色开衫女上衣; D. 拉夏贝尔绣花时尚外套女2019春季新款秋宽松女装学生口袋工装外衣; E. 林珊珊 2018秋装季少女心bf宽松百搭圆领字母印花内搭短袖女T恤衫; F. K家露肩T恤女长袖2019春装新款潮中长款蓝白条纹打底衫小心机上衣; G. Koradior/珂莱蒂尔品牌女装2018冬装新款黑色高腰修身蕾丝连衣裙; H. 小瑞靓包撞色宽肩带锁扣小方包女2018新款简约时尚斜挎单肩小包潮; I. MG小象灯芯绒棉服女中长款宽松2018冬季新款学生连帽休闲棉衣外套; J. 鹿笙|玫瑰的书信D069夏季新款吊带连衣裙女蕾丝打底裙中长款裙子
